"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_ids","external_gene_names","gene_biotype","entrezgene_id","external_gene_name","mmusculus_homolog_ensembl_gene","mmusculus_homolog_associated_gene_name","mmusculus_homolog_orthology_type","mmusculus_homolog_perc_id","hsapiens_homolog_ensembl_gene","hsapiens_homolog_associated_gene_name","hsapiens_homolog_orthology_type","hsapiens_homolog_perc_id","mmusculus_homolog_ensembl_genes","mmusculus_homolog_associated_gene_names","mmusculus_homolog_perc_ids","hsapiens_homolog_ensembl_genes","hsapiens_homolog_associated_gene_names","hsapiens_homolog_perc_ids","mmusculus_entrezgene_ids","mmusculus_entrezgene_id","hsapiens_entrezgene_ids","hsapiens_entrezgene_id"
"288","ENSMOCG00000012554",58.13027519798,1.50273030448097,0.361490182019809,2.80217294652841e-08,9.33403808488612e-07,NA,"","protein_coding",NA,"","ENSMUSG00000054046","Klk13","ortholog_one2one",95.3271,"ENSG00000167759","KLK13","ortholog_one2one",82.243,NA,NA,NA,NA,NA,NA,"626834",626834,"26085",26085
"289","ENSMOCG00000019829",156.212161582644,-0.518573221950148,0.114070263077401,2.81680956203061e-08,9.35939416570968e-07,"101989284","P4ha3","protein_coding",101989284,"P4ha3","ENSMUSG00000051048","P4ha3","ortholog_one2one",81.8702,"ENSG00000149380","P4HA3","ortholog_one2one",79.0076,NA,NA,NA,NA,NA,NA,"320452",320452,"283208",283208
"290","ENSMOCG00000018492",275.387620397406,0.335196359553693,0.0703641570492131,2.99937510235738e-08,9.89199848114103e-07,"101985252","Msh3","protein_coding",101985252,"Msh3","ENSMUSG00000014850","Msh3","ortholog_one2one",88.2784,"ENSG00000113318","MSH3","ortholog_one2one",81.685,NA,NA,NA,NA,NA,NA,"17686",17686,"4437",4437
"291","ENSMOCG00000012799",5328.12071923326,0.317901147334106,0.0658830762496038,3.02257814126579e-08,9.94390892696924e-07,"101990083","Strip2","protein_coding",101990083,"Strip2","ENSMUSG00000039629","Strip2","ortholog_one2one",96.8937,"ENSG00000128578","STRIP2","ortholog_one2one",95.46,NA,NA,NA,NA,NA,NA,"320609",320609,"57464",57464
"292","ENSMOCG00000018806",487.340017704598,-0.268189839024717,0.0537571302776101,3.07594366857173e-08,1.00945501083866e-06,NA,"","protein_coding",NA,"","ENSMUSG00000048537","Phldb1","ortholog_one2many",90.9502,"ENSG00000019144","PHLDB1","ortholog_one2many",89.5928,NA,NA,NA,NA,NA,NA,"102693",102693,"23187",23187
"293","ENSMOCG00000017735",2868.22353217093,0.289557945944251,0.0589008583506143,3.17691586835274e-08,1.0349444261597e-06,"101980073","Adora2a","protein_coding",101980073,"Adora2a","ENSMUSG00000020178","Adora2a","ortholog_one2one",91.4216,"ENSG00000128271","ADORA2A","ortholog_one2one",83.3333,NA,NA,NA,NA,NA,NA,"11540",11540,"135",135
"294","ENSMOCG00000015965",537.6648450028,-0.398539932406901,0.087383932152955,3.23609276937382e-08,1.04982503325449e-06,"102000262","Ugt8a","protein_coding",102000262,"Ugt8a","ENSMUSG00000032854","Ugt8a","ortholog_one2one",96.1183,"ENSG00000174607","UGT8","ortholog_one2one",94.085,NA,NA,NA,NA,NA,NA,"22239",22239,"7368",7368
"295","ENSMOCG00000016563",42.9921410712465,0.553544883510642,0.121450514876572,3.23835251176519e-08,1.04982503325449e-06,NA,"Mxra8","protein_coding",NA,"Mxra8","ENSMUSG00000029070","Mxra8","ortholog_one2one",83.1839,"ENSG00000162576","MXRA8","ortholog_one2one",75.3363,NA,NA,NA,NA,NA,NA,"74761",74761,"54587",54587
"296","ENSMOCG00000002818",52.5326665834007,-0.732713149883712,0.153231824025069,3.27085541320107e-08,1.05755810108908e-06,"101983183","Cpne9","protein_coding",101983183,"Cpne9","ENSMUSG00000030270","Cpne9","ortholog_one2one",98.915,"ENSG00000144550","CPNE9","ortholog_one2one",98.3725,NA,NA,NA,NA,NA,NA,"211232",211232,"151835",151835
"297","ENSMOCG00000011913",43.8546520484214,-0.793977496391414,0.165292060004934,3.28615213296632e-08,1.05760123235853e-06,"101980139","Nkx6-2","protein_coding",101980139,"Nkx6-2","ENSMUSG00000041309","Nkx6-2","ortholog_one2one",97.8339,"ENSG00000148826","NKX6-2","ortholog_one2one",96.0289,NA,NA,NA,NA,NA,NA,"14912",14912,"84504",84504
"298","ENSMOCG00000020453",837.392094443513,0.253352936163348,0.0505475895059553,3.30746341082246e-08,1.05934236744708e-06,"101988161","Kcnq5","protein_coding",101988161,"Kcnq5","ENSMUSG00000028033","Kcnq5","ortholog_one2one",97.6842,"ENSG00000185760","KCNQ5","ortholog_one2one",94.4211,NA,NA,NA,NA,NA,NA,"226922",226922,"56479",56479
"299","ENSMOCG00000015813",768.364600382803,-0.329021070757585,0.0691649951292186,3.45344564638868e-08,1.09556451886864e-06,"101995311","Mast1","protein_coding",101995311,"Mast1","ENSMUSG00000053693","Mast1","ortholog_one2one",97.5796,"ENSG00000105613","MAST1","ortholog_one2one",94.3949,NA,NA,NA,NA,NA,NA,"56527",56527,"22983",22983
"300","ENSMOCG00000002444",81.9482103373903,-0.663334298272553,0.141152611367092,3.47657342885257e-08,1.10028181391999e-06,"101988373","Glp1r","protein_coding",101988373,"Glp1r","ENSMUSG00000024027","Glp1r","ortholog_one2one",97.1922,"ENSG00000112164","GLP1R","ortholog_one2one",93.5205,NA,NA,NA,NA,NA,NA,"14652",14652,"2740",2740
"301","ENSMOCG00000010721",149.791586692328,-0.307862964808339,0.0637772353445725,3.58015420621155e-08,1.13037854605599e-06,"101987127","Hmgcl","protein_coding",101987127,"Hmgcl","ENSMUSG00000028672","Hmgcl","ortholog_one2one",80.5085,"ENSG00000117305","HMGCL","ortholog_one2one",77.9661,NA,NA,NA,NA,NA,NA,"15356",15356,"3155",3155
"302","ENSMOCG00000016113",159.193629506047,-0.413484488404424,0.0918688054529333,3.78220475653107e-08,1.19134979139527e-06,"101984424","Cpne7","protein_coding",101984424,"Cpne7","ENSMUSG00000034796","Cpne7","ortholog_one2one",98.2014,"ENSG00000178773","CPNE7","ortholog_one2one",89.2086,NA,NA,NA,NA,NA,NA,"102278",102278,"27132",27132
"303","ENSMOCG00000013657",87.581392335912,-0.446673996885812,0.100123543690011,3.8416405990286e-08,1.20721743729852e-06,"101991209","Grhpr","protein_coding",101991209,"Grhpr","ENSMUSG00000035637","Grhpr","ortholog_one2one",92.9878,"ENSG00000137106","GRHPR","ortholog_one2one",85.061,NA,NA,NA,NA,NA,NA,"76238",76238,"9380",9380
"304","ENSMOCG00000005836",69.3078379087388,-0.546510292179064,0.121194253609678,3.88031566433345e-08,1.2165017861548e-06,"101998095","S1pr5","protein_coding",101998095,"S1pr5","ENSMUSG00000045087","S1pr5","ortholog_one2one",94.5,"ENSG00000180739","S1PR5","ortholog_one2one",85,NA,NA,NA,NA,NA,NA,"94226",94226,"53637",53637
"305","ENSMOCG00000021823",698.176094892037,0.251927889845056,0.050563272743507,3.89591017023526e-08,1.2185236410379e-06,"102002834","Kcnj2","protein_coding",102002834,"Kcnj2","ENSMUSG00000041695","Kcnj2","ortholog_one2one",99.2974,"ENSG00000123700","KCNJ2","ortholog_one2one",99.2974,NA,NA,NA,NA,NA,NA,"16518",16518,"3759",3759
"306","ENSMOCG00000019601",14.7778745003753,1.07156396458867,0.23803160233104,3.96234144373747e-08,1.23351021954108e-06,"101992715","Fmo1","protein_coding",101992715,"Fmo1","ENSMUSG00000040181","Fmo1","ortholog_one2one",91.9173,"ENSG00000010932","FMO1","ortholog_one2one",84.2105,NA,NA,NA,NA,NA,NA,"14261",14261,"2326",2326
"307","ENSMOCG00000009810",897.091582936665,-0.560715346432512,0.124343391975918,4.22714316959661e-08,1.30074955177148e-06,"101989536","","protein_coding",101989536,"","ENSMUSG00000032517","Mobp","ortholog_one2one",88.8889,"ENSG00000168314","MOBP","ortholog_one2one",86.4198,NA,NA,NA,NA,NA,NA,"17433",17433,"4336",4336
"308","ENSMOCG00000013784",128.180361022889,-0.716744549238903,0.152551907599307,4.4369703222156e-08,1.35592184800919e-06,NA,"Gsta4","protein_coding",NA,"Gsta4","ENSMUSG00000032348","Gsta4","ortholog_one2one",87.8378,"","","",NA,NA,NA,NA,NA,NA,NA,"14860",14860,NA,NA
"309","ENSMOCG00000019997",7951.66914438126,-0.312697384049425,0.0657414184714716,4.62361420886417e-08,1.40972621782394e-06,"101995578","","protein_coding",101995578,"","ENSMUSG00000027523","Gnas","ortholog_one2one",92.8934,"ENSG00000087460","GNAS","ortholog_one2one",99.4924,NA,NA,NA,NA,NA,NA,"14683",14683,"2778",2778
"310","ENSMOCG00000006627",38.0299619587113,-0.730928727361795,0.155839580787909,4.79799127722938e-08,1.45955332826037e-06,"102000810","","protein_coding",102000810,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","ENSMOCG00000001590",13.635977515478,-1.34419802137063,0.326618292597265,4.90645586568571e-08,1.4857640444181e-06,"101980451","Spag17","protein_coding",101980451,"Spag17","ENSMUSG00000027867","Spag17","ortholog_one2one",81.2906,"ENSG00000155761","SPAG17","ortholog_one2one",72.6721,NA,NA,NA,NA,NA,NA,"74362",74362,"200162",200162
"312","ENSMOCG00000022590",157.642037594257,-0.442388605963085,0.100322111514146,4.97812961227615e-08,1.50064703515763e-06,"101982081","Aspa","protein_coding",101982081,"Aspa","ENSMUSG00000020774","Aspa","ortholog_one2one",90.0641,"ENSG00000108381","ASPA","ortholog_one2one",88.4615,NA,NA,NA,NA,NA,NA,"11484",11484,"443",443
"313","ENSMOCG00000005557",117.42821630791,-0.915943629307885,0.197573765812197,5.20481460865421e-08,1.55490918936567e-06,"101987899","","protein_coding",101987899,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","ENSMOCG00000003182",18.3694741133069,-0.774899017666257,0.165391020820399,5.32548661481546e-08,1.58385677803128e-06,"101988315","Spag1","protein_coding",101988315,"Spag1","ENSMUSG00000037617","Spag1","ortholog_one2one",79.6892,"ENSG00000104450","SPAG1","ortholog_one2one",70.2553,NA,NA,NA,NA,NA,NA,"26942",26942,"6674",6674
"315","ENSMOCG00000009114",84.2640083718781,0.350863132423829,0.0764743450756759,5.35755014917901e-08,1.58668477877107e-06,"101980282","Rad18","protein_coding",101980282,"Rad18","ENSMUSG00000030254","Rad18","ortholog_one2one",80.1217,"ENSG00000070950","RAD18","ortholog_one2one",70.5882,NA,NA,NA,NA,NA,NA,"58186",58186,"56852",56852
"316","ENSMOCG00000021718",52.775736114074,-0.506591807487625,0.115234749305646,5.41624870524269e-08,1.59659508293481e-06,"101982741","Mettl8","protein_coding",101982741,"Mettl8","ENSMUSG00000041975","Mettl8","ortholog_one2one",85.5297,"ENSG00000123600","METTL8","ortholog_one2one",76.2274,NA,NA,NA,NA,NA,NA,"228019",228019,"79828",79828
"317","ENSMOCG00000021100",62.0656072824593,0.899283651834798,0.194326118424399,5.71481568086377e-08,1.68088750842889e-06,"101982126","Pde6b","protein_coding",101982126,"Pde6b","ENSMUSG00000029491","Pde6b","ortholog_one2one",97.1963,"ENSG00000133256","PDE6B","ortholog_one2one",92.2897,NA,NA,NA,NA,NA,NA,"18587",18587,"5158",5158
"318","ENSMOCG00000019475",1189.20699971934,0.934295872246051,0.203405291899796,5.7415867642386e-08,1.6850418953021e-06,NA,"","protein_coding",NA,"","","","",NA,"ENSG00000111640","GAPDH","ortholog_one2many",93.5385,NA,NA,NA,NA,NA,NA,NA,NA,"2597",2597
"319","ENSMOCG00000011385",64.9111107902447,-0.532901707924008,0.120919478537583,5.7581408017279e-08,1.68618611081808e-06,"101981605","Morc4","protein_coding",101981605,"Morc4","ENSMUSG00000031434","Morc4","ortholog_one2one",87.257,"ENSG00000133131","MORC4","ortholog_one2one",84.3413,NA,NA,NA,NA,NA,NA,"75746",75746,"79710",79710
"320","ENSMOCG00000020811",112.781153230276,-0.962365998699626,0.211498751399596,6.00420379738885e-08,1.75438621483353e-06,"101995289","Calcr","protein_coding",101995289,"Calcr","ENSMUSG00000023964","Calcr","ortholog_one2one",74.0741,"ENSG00000004948","CALCR","ortholog_one2one",63.8889,NA,NA,NA,NA,NA,NA,"12311",12311,"799",799
"321","ENSMOCG00000001528",86.593676292203,-2.31095226174276,0.601185158379774,6.14826912622636e-08,1.78473938644532e-06,NA,"","protein_coding",NA,"","ENSMUSG00000039001","Rps21","ortholog_one2many",93.0233,"ENSG00000171858","RPS21","ortholog_one2many",95.3488,NA,NA,NA,NA,NA,NA,"66481",66481,"6227",6227
"322","ENSMOCG00000007877",102.834021241177,-0.316810667487066,0.0677883295843271,6.38094256909055e-08,1.84825388675136e-06,"101997916","Thoc6","protein_coding",101997916,"Thoc6","ENSMUSG00000041319","Thoc6","ortholog_one2one",96.4809,"ENSG00000131652","THOC6","ortholog_one2one",93.8416,NA,NA,NA,NA,NA,NA,"386612",386612,"79228",79228
"323","ENSMOCG00000017377",53.466733120704,-0.500724693620749,0.114985799965485,6.44083666036755e-08,1.85752613988609e-06,"101987709","Rftn1","protein_coding",101987709,"Rftn1","ENSMUSG00000039316","Rftn1","ortholog_one2one",83.7887,"ENSG00000131378","RFTN1","ortholog_one2one",72.1311,NA,NA,NA,NA,NA,NA,"76438",76438,"23180",23180
"324","ENSMOCG00000019353",774.333051514927,-0.291529049853144,0.0612843107909014,6.63111325814722e-08,1.90006350648502e-06,"101990759","Gas6","protein_coding",101990759,"Gas6","ENSMUSG00000031451","Gas6","ortholog_one2one",91.6914,"ENSG00000183087","GAS6","ortholog_one2one",82.7893,NA,NA,NA,NA,NA,NA,"14456",14456,"2621",2621
"325","ENSMOCG00000011686",169.337959843458,-0.585882980931714,0.132020329116706,6.80178192634345e-08,1.94478417138627e-06,"101993921","Lhx8","protein_coding",101993921,"Lhx8","ENSMUSG00000096225","Lhx8","ortholog_one2one",98.9101,"ENSG00000162624","LHX8","ortholog_one2one",86.921,NA,NA,NA,NA,NA,NA,"16875",16875,"431707",431707
"326","ENSMOCG00000013023",790.751491844182,0.372713557209975,0.0836764491544112,7.2803034415021e-08,2.06828919092908e-06,"101995761","Adcy1","protein_coding",101995761,"Adcy1","ENSMUSG00000020431","Adcy1","ortholog_one2one",85.867,"ENSG00000164742","ADCY1","ortholog_one2one",80.4038,NA,NA,NA,NA,NA,NA,"432530",432530,"107",107
"327","ENSMOCG00000019811",19.1167988199457,-0.959814684701854,0.213679577745683,7.65523113297782e-08,2.16556899396595e-06,NA,"Mmel1","protein_coding",NA,"Mmel1","ENSMUSG00000058183","Mmel1","ortholog_one2one",81.8064,"ENSG00000142606","MMEL1","ortholog_one2one",81.8064,NA,NA,NA,NA,NA,NA,"27390",27390,"79258",79258
"328","ENSMOCG00000019523",36.9748747770066,-0.548248545607624,0.126007013979151,8.01916375244225e-08,2.25416324551773e-06,NA,"D7Ertd443e","protein_coding",NA,"D7Ertd443e","ENSMUSG00000030994","D7Ertd443e","ortholog_one2one",79.7688,"ENSG00000154493","C10orf90","ortholog_one2one",65.1734,NA,NA,NA,NA,NA,NA,"71007",71007,"118611",118611
"329","ENSMOCG00000016081",1888.24655066055,0.289903013892923,0.0615830528879148,8.60115781917541e-08,2.41267003753038e-06,"101998372","Spock3","protein_coding",101998372,"Spock3","ENSMUSG00000054162","Spock3","ortholog_one2one",86.3861,"ENSG00000196104","SPOCK3","ortholog_one2one",80.9406,NA,NA,NA,NA,NA,NA,"72902",72902,"50859",50859
"330","ENSMOCG00000000462",9.85415567635186,-1.82262801783694,0.481336547001424,8.74244621477859e-08,2.44715028079222e-06,"101985262","","protein_coding",101985262,"","ENSMUSG00000104713","Gbp6","ortholog_many2many",82.0976,"ENSG00000183347","GBP6","ortholog_one2many",77.2152,"ENSMUSG00000104713, ENSMUSG00000105096, ENSMUSG00000029298, ENSMUSG00000092021, ENSMUSG00000079363, ENSMUSG00000034438","Gbp6, Gbp10, Gbp9, Gbp11, Gbp4, Gbp8","82.0976, 81.9168, 81.5552, 81.0127, 77.7577, 69.0778","ENSG00000183347, ENSG00000183347, ENSG00000183347, ENSG00000183347, ENSG00000183347, ENSG00000183347","GBP6, GBP6, GBP6, GBP6, GBP6, GBP6","77.2152, 77.2152, 77.2152, 77.2152, 77.2152, 77.2152","100702",100702,"163351",163351
"331","ENSMOCG00000015042",405.007421912983,-0.285137948744994,0.0604484171198093,8.87670316327291e-08,2.47349982243956e-06,"102001866","Grip2","protein_coding",102001866,"Grip2","ENSMUSG00000030098","Grip2","ortholog_one2one",96.5484,"ENSG00000144596","GRIP2","ortholog_one2one",87.8236,NA,NA,NA,NA,NA,NA,"243547",243547,"80852",80852
"332","ENSMOCG00000014752",62.6281477913394,-0.474593425263399,0.1110808131865,9.00330703104473e-08,2.49916797670083e-06,"101983433","","protein_coding",101983433,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","ENSMOCG00000019265",42.3131786670242,0.699072695665535,0.155041853990725,9.13165803629058e-08,2.52952623026062e-06,"101990597","AU021092","protein_coding",101990597,"AU021092","ENSMUSG00000051669","AU021092","ortholog_one2one",84.6154,"ENSG00000153446","C16orf89","ortholog_one2one",68.4066,NA,NA,NA,NA,NA,NA,"239691",239691,"146556",146556
"334","ENSMOCG00000015929",244.202685614557,-0.395852610766249,0.091151248232248,9.31457937583107e-08,2.57484347725256e-06,"101980780","Arhgdig","protein_coding",101980780,"Arhgdig","ENSMUSG00000073433","Arhgdig","ortholog_one2one",92.4444,"ENSG00000242173","ARHGDIG","ortholog_one2one",82.2222,NA,NA,NA,NA,NA,NA,"14570",14570,"398",398
"335","ENSMOCG00000016075",69.7133319802812,-0.476717892823176,0.111783111122417,9.33980960643455e-08,2.57647252994066e-06,"101979013","Tnfaip8","protein_coding",101979013,"Tnfaip8","ENSMUSG00000062210","Tnfaip8","ortholog_one2one",97.1698,"ENSG00000145779","TNFAIP8","ortholog_one2one",87.2642,NA,NA,NA,NA,NA,NA,"106869",106869,"25816",25816
"336","ENSMOCG00000019711",469.952721181593,-0.312230359436665,0.0679728721809632,1.00397099315311e-07,2.76382427949837e-06,"101991510","","protein_coding",101991510,"","ENSMUSG00000034751","Mast4","ortholog_one2one",96.9167,"ENSG00000069020","MAST4","ortholog_one2one",94.8333,NA,NA,NA,NA,NA,NA,"328329",328329,"375449",375449
"337","ENSMOCG00000001011",705.917340691202,0.288785641948228,0.0618993363000622,1.06600518269332e-07,2.92252120456909e-06,"101983369","Prkch","protein_coding",101983369,"Prkch","ENSMUSG00000021108","Prkch","ortholog_one2one",98.9751,"ENSG00000027075","PRKCH","ortholog_one2one",97.8038,NA,NA,NA,NA,NA,NA,"18755",18755,"5583",5583
"338","ENSMOCG00000002078",12.91677811117,-0.962242225376157,0.218592467807428,1.0695116614711e-07,2.92611362986468e-06,"102001582","Gchfr","protein_coding",102001582,"Gchfr","ENSMUSG00000046814","Gchfr","ortholog_one2one",92.8571,"ENSG00000137880","GCHFR","ortholog_one2one",91.6667,NA,NA,NA,NA,NA,NA,"320415",320415,"2644",2644
"339","ENSMOCG00000020738",12.002782739465,-1.3987603027548,0.361967779187235,1.11441156349096e-07,3.04270894917082e-06,"101979773","Lipg","protein_coding",101979773,"Lipg","ENSMUSG00000053846","Lipg","ortholog_one2one",80.4,"ENSG00000101670","LIPG","ortholog_one2one",75.8,NA,NA,NA,NA,NA,NA,"16891",16891,"9388",9388
"340","ENSMOCG00000012510",28.1758072910173,0.624619486960348,0.142881818452515,1.1315723358397e-07,3.07695302096492e-06,"101990013","Pm20d1","protein_coding",101990013,"Pm20d1","ENSMUSG00000042251","Pm20d1","ortholog_one2one",84.8907,"ENSG00000162877","PM20D1","ortholog_one2one",73.9563,NA,NA,NA,NA,NA,NA,"212933",212933,"148811",148811
"341","ENSMOCG00000009804",273.47500413944,-0.308066718915974,0.0672185033810728,1.13112535185509e-07,3.07695302096492e-06,"101989734","Tspan14","protein_coding",101989734,"Tspan14","ENSMUSG00000037824","Tspan14","ortholog_one2one",99.6296,"ENSG00000108219","TSPAN14","ortholog_one2one",97.037,NA,NA,NA,NA,NA,NA,"52588",52588,"81619",81619
"342","ENSMOCG00000018654",235.967362034354,-0.347203457408951,0.0783715153133017,1.18090277563437e-07,3.19803832978705e-06,"101990954","Slc27a3","protein_coding",101990954,"Slc27a3","ENSMUSG00000027932","Slc27a3","ortholog_one2one",88.7725,"ENSG00000143554","SLC27A3","ortholog_one2one",85.1796,NA,NA,NA,NA,NA,NA,"26568",26568,"11000",11000
"343","ENSMOCG00000020965",1000.83240025223,0.281601274457932,0.0606543563641477,1.32523461357181e-07,3.57437773101839e-06,"101988650","Lingo3","protein_coding",101988650,"Lingo3","ENSMUSG00000051067","Lingo3","ortholog_one2one",96.4407,"ENSG00000220008","LINGO3","ortholog_one2one",88.6441,NA,NA,NA,NA,NA,NA,"237403",237403,"645191",645191
"344","ENSMOCG00000018609",88.7383143085606,-0.406458668967034,0.0959569870849547,1.37853289767453e-07,3.69568859730693e-06,"102001627","Bag3","protein_coding",102001627,"Bag3","ENSMUSG00000030847","Bag3","ortholog_one2one",91.4783,"ENSG00000151929","BAG3","ortholog_one2one",85.913,NA,NA,NA,NA,NA,NA,"29810",29810,"9531",9531
"345","ENSMOCG00000009504",71.4317134936643,-0.447335667583688,0.106848860182035,1.37595183681767e-07,3.69568859730693e-06,"101996726","Col1a2","protein_coding",101996726,"Col1a2","ENSMUSG00000029661","Col1a2","ortholog_one2one",91.7343,"ENSG00000164692","COL1A2","ortholog_one2one",89.2251,NA,NA,NA,NA,NA,NA,"12843",12843,"1278",1278
"346","ENSMOCG00000010560",184.005385786772,-0.29175562256479,0.0635258023107353,1.42062974052258e-07,3.77813785683092e-06,NA,"","protein_coding",NA,"","","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","ENSMOCG00000008782",1639.86782275303,-0.393961768578943,0.0927439816470288,1.46406427884312e-07,3.87047469271939e-06,"101996060","Mag","protein_coding",101996060,"Mag","ENSMUSG00000036634","Mag","ortholog_one2one",96.9649,"ENSG00000105695","MAG","ortholog_one2one",93.9297,NA,NA,NA,NA,NA,NA,"17136",17136,"4099",4099
"348","ENSMOCG00000022425",1375.52676879453,-0.339197782721681,0.0770015281077218,1.5035842932601e-07,3.95924053822087e-06,"101980882","Ndn","protein_coding",101980882,"Ndn","ENSMUSG00000033585","Ndn","ortholog_one2one",90.1841,"ENSG00000182636","NDN","ortholog_one2one",82.8221,NA,NA,NA,NA,NA,NA,"17984",17984,"4692",4692
"349","ENSMOCG00000002022",82.6707404824697,-0.478994710622425,0.11525405811369,1.52628942394404e-07,4.0111006478561e-06,NA,"","protein_coding",NA,"","ENSMUSG00000054708","Ankrd24","ortholog_one2one",95.7143,"ENSG00000089847","ANKRD24","ortholog_one2one",84.2857,NA,NA,NA,NA,NA,NA,"70615",70615,"170961",170961
"350","ENSMOCG00000002558",277.222096232672,0.252951834202979,0.0539117335371649,1.55184798161417e-07,4.0542789229465e-06,"101997166","Camk1d","protein_coding",101997166,"Camk1d","ENSMUSG00000039145","Camk1d","ortholog_one2one",99.4805,"ENSG00000183049","CAMK1D","ortholog_one2one",97.9221,NA,NA,NA,NA,NA,NA,"227541",227541,"57118",57118
